product,comment,aspect_tag,sentiment_tag
ốp chống bẩn full viền đáy lót nhung màu hàn quốc dành cho plus plus xsmax pro max promax promax,"['đúng', 'với', 'mô', 'tả', 'không', 'đúng', 'chất', 'lượng', 'sản', 'phẩm', 'tệ', 'mình', 'cảm', 'thấy', 'shop', 'này', 'bị', 'mù', 'màu', 'hoặc', 'cố', 'tình', 'giao', 'sai', 'màu', 'cho', 'mình', 'mình', 'có', 'inbox', 'cho', 'shop', 'nhưng', 'shop', 'không', 'hề', 'quan', 'tâm', 'và', 'giải', 'quyết', 'shop', 'mà', 'cứ', 'làm', 'ăn', 'như', 'vậy', 'thì', 'không', 'bền', 'đâu', 'shop', 'mọi', 'người', 'hiểu', 'cảm', 'giác', 'mà', 'mua', 'hàng', 'bị', 'giao', 'sai', 'màu', 'và', 'đúng', 'màu', 'mình', 'không', 'thích', 'ra', 'sao', 'mình', 'cũng', 'chẳng', 'buôn', 'bán', 'gì', 'nên', 'không', 'có', 'chuyện', 'phá', 'shop', 'này', 'đâu', 'mình', 'mong', 'rằng', 'ai', 'nhìn', 'thấy', 'đánh', 'giá', 'này', 'của', 'mình', 'thì', 'né', 'shop', 'này', 'ra', 'không', 'lại', 'gặp', 'phải', 'tình', 'trạng', 'này', 'giống', 'mình']","[0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, '2', '2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
ốp chống bẩn full viền đáy lót nhung màu hàn quốc dành cho plus plus xsmax pro max promax promax,"['đúng', 'với', 'mô', 'tả', 'chất', 'lượng', 'sản', 'phẩm', 'ổn', 'giá', 'thành', 'ok', 'thì', 'bao', 'bì', 'để', 'case', 'ip', 'để', 'ip', 'nên', 'nó', 'không', 'ôm', 'khít', 'vào', 'cái', 'của', 'mình', 'đặt', 'hồng', 'giao', 'xanh', 'lá']","[0, 0, 1, 2, 1, 2, 0, 0, 0, 1, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, '1', '1', '1', '1', -1, -1, -1, '1', '1', -1, -1, '2', '2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
ốp chống bẩn full viền đáy lót nhung màu hàn quốc dành cho plus plus xsmax pro max promax promax,"['ốp', 'như', 'hình', 'màu', 'xinh', 'nhưng', 'mùi', 'kinh', 'khủng', 'khiếp', 'luôn', 'mình', 'ngửi', 'mà', 'đau', 'đầu', 'luôn']","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1', -1, -1, -1, -1, -1, '2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
ốp chống bẩn full viền đáy lót nhung màu hàn quốc dành cho plus plus xsmax pro max promax promax,"['đặt', 'hồng', 'nude', 'mà', 'shop', 'giao', 'nhầm', 'hồng', 'phấn', 'được', 'cái', 'giao', 'nhanh', 'nhưng', 'hơi', 'bùn']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
ốp chống bẩn full viền đáy lót nhung màu hàn quốc dành cho plus plus xsmax pro max promax promax,"['đúng', 'với', 'mô', 'tả', 'k', 'chất', 'lượng', 'sản', 'phẩm', 'k', 'mình', 'đặt', 'mẫu', 'khác', 'và', 'shop', 'giao', 'lại', 'mẫu', 'khác', 'ntin', 'giải', 'quyết', 'thì', 'không', 'phản', 'hồi', 'nhanh', 'mà', 'cũng', 'không', 'có', 'giải', 'quyết', 'triệt', 'để', 'đã', 'ấn', 'xác', 'nhận', 'hoàn', 'tiền', 'nhưng', 'mà', 'vẫn', 'chưa', 'thấy', 'tiền', 'hoàn', 'lại', 'rất', 'thất', 'vọng', 'với', 'shop']","[0, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, '2', '2', -1, '2', '2', -1, -1, -1, -1, -1, '2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
ốp chống bẩn full viền đáy lót nhung màu hàn quốc dành cho plus plus xsmax pro max promax promax,"['đúng', 'với', 'mô', 'tả', 'ko', 'chất', 'lượng', 'sản', 'phẩm', 'tệ', 'mua', 'màu', 'hồng', 'mà', 'giao', 'màu', 'xanh', 'nhắn', 'tin', 'hỏi', 'shop', 'không', 'rep', 'cho', 'dù', 'có', 'onl']","[0, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, '2', '2', -1, '2', '2', -1, -1, -1, -1, '2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
ốp chống bẩn full viền đáy lót nhung màu hàn quốc dành cho plus plus xsmax pro max promax promax,"['đúng', 'với', 'mô', 'tả', 'tạm', 'chất', 'lượng', 'sản', 'phẩm', 'tạm', 'sản', 'phẩm', 'mới', 'trong', 'hộp', 'mà', 'bị', 'trầy', 'giao', 'hàng', 'kiếm', 'chất', 'lượng', 'nên', 'xem', 'shop', 'khác', 'trước', 'khi', 'mua', 'shop', 'này', 'bị', 'dư', 'thừa', 'rất', 'nhiều', 'chỗ', 'sản', 'phẩm', 'nên', 'xem', 'xét', 'kĩ']","[0, 0, 1, 2, 0, 1, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, '1', '1', -1, '1', '1', '2', '2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
ốp chống bẩn full viền đáy lót nhung màu hàn quốc dành cho plus plus xsmax pro max promax promax,"['ốp', 'trong', 'hộp', 'nhưng', 'bị', 'dơ', 'chùi', 'không', 'ra', 'trái', 'táo', 'in', 'rất', 'xấu', 'ốp', 'cứng', 'cáp']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
ốp chống bẩn full viền đáy lót nhung màu hàn quốc dành cho plus plus xsmax pro max promax promax,"['đúng', 'với', 'mô', 'tả', 'không', 'đúng', 'với', 'mô', 'tả', 'sản', 'phẩm', 'chất', 'lương', 'không', 'giống', 'với', 'ảnh', 'trên', 'hình']","[0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, '2', '2', -1, -1, -1, -1, -1, '2', '2', -1, -1, -1, -1, -1, -1, -1, -1]"
ốp chống bẩn full viền đáy lót nhung màu hàn quốc dành cho plus plus xsmax pro max promax promax,"['mình', 'có', 'inbox', 'cho', 'shop', 'nhưng', 'shop', 'không', 'giải', 'quyết', 'mình', 'đặt', 'đơn', 'lần', 'đầu', 'màu', 'tím', 'shop', 'giao', 'xanh', 'dương', 'mình', 'đặt', 'lại', 'lần', 'để', 'shop', 'giao', 'đúng', 'shop', 'để', 'không', 'vào', 'và', 'không', 'nói', 'với', 'mình', 'là', 'hết', 'hàng', 'mình', 'cũng', 'chẳng', 'buôn', 'bán', 'gì', 'nên', 'không', 'có', 'chuyện', 'quậy', 'phá', 'mọi', 'người', 'mua', 'hàng', 'né', 'shop', 'này', 'ra', 'nhé']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
ốp chống bẩn full viền đáy lót nhung màu hàn quốc dành cho plus plus xsmax pro max promax promax,"['đúng', 'với', 'mô', 'tả', 'giao', 'sai', 'chất', 'lượng', 'sản', 'phẩm', 'ổn', 'lần', 'đầu', 'order', 'hàng', 'của', 'shop', 'nhưng', 'shop', 'lại', 'giao', 'sai', 'mẫu', 'đặt', 'nhưng', 'lại', 'giao', 'pm', 'pm', 'rất', 'không', 'ưng', 'về', 'vấn', 'đề', 'này']","[0, 0, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, '2', '2', -1, -1, -1, -1, '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
ốp chống bẩn full viền đáy lót nhung màu hàn quốc dành cho plus plus xsmax pro max promax promax,"['ốp', 'ọp', 'ẹp', 'chán', 'lắm', 'ốp', 'màu', 'trắng', 'mình', 'mua', 'còn', 'có', 'vết', 'bút', 'bi', 'không', 'thể', 'tẩy', 'sạch', 'được', 'mà', 'giá', 'cũng', 'rẻ', 'nên', 'mình', 'không', 'đổi', 'qua', 'đổi', 'lại', 'nữa']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
ốp chống bẩn full viền đáy lót nhung màu hàn quốc dành cho plus plus xsmax pro max promax promax,"['mình', 'có', 'inbox', 'cho', 'shop', 'nhưng', 'shop', 'không', 'giải', 'quyết', 'mình', 'đặt', 'đơn', 'lần', 'đầu', 'màu', 'tím', 'shop', 'giao', 'xanh', 'dương', 'mình', 'đặt', 'lại', 'lần', 'để', 'shop', 'giao', 'đúng', 'shop', 'để', 'không', 'vào', 'và', 'không', 'nói', 'với', 'mình', 'là', 'hết', 'hàng', 'mình', 'cũng', 'chẳng', 'buôn', 'bán', 'gì', 'nên', 'không', 'có', 'chuyện', 'quậy', 'phá', 'mọi', 'người', 'mua', 'hàng', 'né', 'shop', 'này', 'ra', 'nhé']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
ốp chống bẩn full viền đáy lót nhung màu hàn quốc dành cho plus plus xsmax pro max promax promax,"['mùi', 'hoá', 'chất', 'nồng', 'nặc', 'như', 'mùi', 'đốt', 'nhựa', 'đốt', 'túi', 'nilon', 'khuyên', 'anh', 'em', 'nào', 'bị', 'xoang', 'mà', 'muốn', 'khai', 'thông', 'kinh', 'mạch', 'đả', 'thông', 'lỗ', 'mũi', 'giữa', 'tiết', 'trời', 'mùa', 'đông', 'thì', 'có', 'thể', 'cân', 'nhắc', 'mua', 'chục', 'cái', 'về', 'hít', 'dần', 'đảm', 'bảo', 'chuyển', 'từ', 'tắc', 'mũi', 'sang', 'tắc', 'thở']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
ốp chống bẩn full viền đáy lót nhung màu hàn quốc dành cho plus plus xsmax pro max promax promax,"['đúng', 'với', 'mô', 'tả', 'mùi', 'ốp', 'quá', 'thốiiii', 'không', 'thể', 'chấp', 'nhận', 'được', 'không', 'dùng', 'được', 'ốp', 'luôn', 'ấy', 'mua', 'về', 'vứt', 'ngang', 'chất', 'lượng', 'sản', 'phẩm', 'chán', 'minh', 'hoạ', 'ảnh', 'thôi', 'thối', 'không', 'muốn', 'cầm', 'vào', 'chụp']","[0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, '2', '2', -1, '2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '2', '2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
siêu thánh sim mới miễn phí gb tháng tặng miễn phí tháng đầu tiên miễn phí gọi nội mạng gia hạn,"['đúng', 'với', 'mô', 'tả', 'đúng', 'hàng', 'giao', 'nhanh', 'người', 'giao', 'hàng', 'thân', 'thiện', 'đó', 'giờ', 'dùng', 'sim', 'này', 'khá', 'ok', 'các', 'bạn', 'có', 'thể', 'mua', 'để', 'trải', 'nghiệm', 'nhé', 'nhe', 'nhe']","[0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
siêu thánh sim mới miễn phí gb tháng tặng miễn phí tháng đầu tiên miễn phí gọi nội mạng gia hạn,"['mình', 'lấy', 'sim', 'ra', 'dùng', 'mạng', 'oki', 'lắm', 'giá', 'rẻ', 'nữa', 'nói', 'chung', 'dùng', 'được', 'lắm', 'nha', 'hình', 'ảnh', 'và', 'video', 'chỉ', 'mang', 'tính', 'nhậm', 'xu', 'thôi']","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, '1', -1, -1, -1, -1, -1, '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
siêu thánh sim mới miễn phí gb tháng tặng miễn phí tháng đầu tiên miễn phí gọi nội mạng gia hạn,"['đã', 'nhận', 'được', 'hàng', 'giao', 'nhanh', 'có', 'điều', 'nhận', 'được', 'hàng', 'vào', 'ngày', 'nhưng', 'hsd', 'của', 'sim', 'là', 'ngày', 'nhưng', 'cũng', 'cho', 'shop', 'sao', 'mong', 'shop', 'lần', 'sau', 'hãy', 'kiểm', 'tra', 'kỹ', 'trước', 'khi', 'giao', 'cho', 'khách']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '2', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
siêu thánh sim mới miễn phí gb tháng tặng miễn phí tháng đầu tiên miễn phí gọi nội mạng gia hạn,"['đúng', 'với', 'mô', 'tả', 'ok', 'shop', 'giao', 'đúng', 'và', 'đủ', 'sản', 'phẩm', 'chất', 'lượng', 'mình', 'rất', 'thích', 'shop', 'uy', 'tín', 'nhé', 'mọi', 'người', 'mình', 'mua', 'nhiều', 'lần', 'rồi']","[0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, '1', '1', -1, '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
siêu thánh sim mới miễn phí gb tháng tặng miễn phí tháng đầu tiên miễn phí gọi nội mạng gia hạn,"['giao', 'hàng', 'nhanh', 'lắm', 'mình', 'chưa', 'sử', 'dụng', 'nên', 'chưa', 'biết', 'tạm', 'đánh', 'giá', 'sao', 'cho', 'shop', 'vì', 'giao', 'hàng', 'rất', 'nhanh', 'cảm', 'ơn', 'shop']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
siêu thánh sim mới miễn phí gb tháng tặng miễn phí tháng đầu tiên miễn phí gọi nội mạng gia hạn,"['đúng', 'với', 'mô', 'tả', 'ok', 'giao', 'nhanh', 'sim', 'dùng', 'oke', 'đã', 'mua', 'nhiều', 'lần', 'người', 'giao', 'hàng', 'dễ', 'thương', 'sim', 'rẻ', 'nên', 'mua', 'nha', 'mọi', 'người', 'sẽ', 'quay', 'lại', 'mua', 'tiếp']","[0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, '1', '1', -1, -1, -1, '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
siêu thánh sim mới miễn phí gb tháng tặng miễn phí tháng đầu tiên miễn phí gọi nội mạng gia hạn,"['đúng', 'với', 'mô', 'tả', 'ờ', 'thời', 'gian', 'giao', 'hàng', 'nhanh', 'cũng', 'chả', 'biết', 'đánh', 'giá', 'sao', 'thấy', 'sài', 'cũng', 'được', 'người', 'giao', 'hàng', 'dễ', 'thương', 'đã', 'mua', 'nhiều', 'làn', 'bên', 'shop']","[0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
siêu thánh sim mới miễn phí gb tháng tặng miễn phí tháng đầu tiên miễn phí gọi nội mạng gia hạn,"['sim', 'giá', 'tốt', 'nên', 'mua', 'sử', 'dụng', 'trong', 'thành', 'phố', 'ok', 'giá', 'hợp', 'lý', 'để', 'nhị', 'vị', 'phụ', 'huynh', 'sử', 'dụng', 'coi', 'livestream', 'bán', 'hàng']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
siêu thánh sim mới miễn phí gb tháng tặng miễn phí tháng đầu tiên miễn phí gọi nội mạng gia hạn,"['đúng', 'với', 'mô', 'tả', 'sim', 'tốt', 'giống', 'mô', 'tả', 'sim', 'hoạt', 'động', 'tốt', 'giống', 'mô', 'tả', 'shop', 'bán', 'đúng', 'sim', 'cần', 'mua', 'shop', 'nhiêt', 'tình', 'tốt', 'nên', 'mua']","[0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, '1', '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
siêu thánh sim mới miễn phí gb tháng tặng miễn phí tháng đầu tiên miễn phí gọi nội mạng gia hạn,"['sim', 'giống', 'như', 'shop', 'mô', 'tả', 'với', 'giá', 'này', 'thì', 'cũng', 'không', 'đòi', 'hỏi', 'quá', 'nhiều', 'sim', 'vào', 'mạng', 'ổn', 'giao', 'hàng', 'cũng', 'ok']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
siêu thánh sim mới miễn phí gb tháng tặng miễn phí tháng đầu tiên miễn phí gọi nội mạng gia hạn,"['đúng', 'với', 'mô', 'tả', 'khá', 'tốt', 'nhé', 'sim', 'này', 'sử', 'dụng', 'thành', 'phố', 'lớn', 'thì', 'rất', 'chi', 'là', 'ok', 'và', 'cả', 'trên', 'cao', 'mạng', 'khá', 'ổn', 'sài', 'nông', 'thôn', 'bình', 'thường', 'ít', 'thì', 'nên', 'hạn', 'chế', 'xem', 'youtube', 'hoặc', 'tik', 'tok', 'thì', 'nó', 'sẽ', 'nhanh', 'yếu', 'đi', 'còn', 'mình', 'chỉ', 'dùng', 'sáng', 'trưa', 'zalo', 'facebook', 'trường', 'thôi', 'nên', 'thấy', 'ok', 'lắm', 'nói', 'chung', 'ổn', 'so', 'với', 'giá', 'rất', 'hợp', 'lí', 'nên', 'thử']","[0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[-1, -1, '1', '1', -1, -1, -1, '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, '1', -1, -1, -1, -1, -1]"
siêu thánh sim mới miễn phí gb tháng tặng miễn phí tháng đầu tiên miễn phí gọi nội mạng gia hạn,"['thời', 'gian', 'vận', 'chuyển', 'rất', 'hợp', 'lí', 'tôi', 'đã', 'đặt', 'hàng', 'với', 'tâm', 'thế', 'hào', 'hứng', 'chờ', 'đợi', 'để', 'được', 'trải', 'nghiệm', 'sản', 'phẩm', 'và', 'tôi', 'không', 'hề', 'bị', 'chờ', 'mỏi', 'cổ', 'có', 'thể', 'thấy', 'bên', 'ship', 'không', 'quản', 'ngại', 'thời', 'tiết', 'và', 'đường', 'xá', 'xa', 'xôi', 'để', 'đưa', 'cho', 'trong', 'ngắn', 'nhất']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
siêu thánh sim mới miễn phí gb tháng tặng miễn phí tháng đầu tiên miễn phí gọi nội mạng gia hạn,"['đúng', 'với', 'mô', 'tả', 'tốt', 'hàng', 'giao', 'siêu', 'nhanh', 'đã', 'mua', 'nhiều', 'lần', 'tháng', 'rồi', 'nay', 'mua', 'luôn', 'tháng', 'có', 'tiện', 'mạng', 'dùng', 'ok', 'nha']","[0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, '1', '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
siêu thánh sim mới miễn phí gb tháng tặng miễn phí tháng đầu tiên miễn phí gọi nội mạng gia hạn,"['đúng', 'với', 'mô', 'tả', 'sim', 'mạng', 'sảm', 'phảm', 'dùng', 'ok', 'sim', 'ổn', 'giao', 'hàng', 'nhanh', 'lần', 'sau', 'lại', 'ủng', 'hộ', 'shop', 'cảm', 'ơn']","[0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, '1', '1', '1', -1, -1, -1, -1, -1, '1', -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
